Filtering the log data using "process == "App""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-05-21 14:46:06.096461-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] 0x1111281e0 - GPUProcessProxy::didFinishLaunching:
2026-05-21 14:46:06.096483-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] 0x1111281e0 - GPUProcessProxy::connectionWillOpen:
2026-05-21 14:46:06.096499-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x111128270 - [PID=48062] ProcessThrottler::didConnectToProcess
2026-05-21 14:46:06.096505-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x111128270 - [PID=48062] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=2, backgroundActivities=2)
2026-05-21 14:46:06.096513-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] AssertionCapability::AssertionCapability: taking assertion Foreground
2026-05-21 14:46:06.096551-0500 0x19896a   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x111180180 - ProcessAssertion::acquireSync Trying to take RBS assertion 'GPUProcess Foreground Assertion' for process with PID=48062
2026-05-21 14:46:06.096575-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] 0x111064190 - NetworkProcessProxy::sendXPCEndpointToProcess(0x1111281e0) state = 1 has connection = 1 XPC endpoint message = 0x106119700
2026-05-21 14:46:06.096785-0500 0x198973   Activity    0x861f3f             48031  0    App: (CoreServicesInternal) CFURLCreateBookmarkData
2026-05-21 14:46:06.097703-0500 0x19896a   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x111180180 - ProcessAssertion() Successfully granted capability
2026-05-21 14:46:06.111292-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1110b8240 - [PID=48062, throttler=0x111128270] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'Process initialization'
2026-05-21 14:46:06.165701-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] 0x1111281e0 - GPUProcessProxy::didCreateContextForVisibilityPropagation: webPageProxyID: 7, pagePID: 8, contextID: 3
2026-05-21 14:46:06.165813-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] Created visibility propagation interaction <_UIVisibilityPropagationInteraction: 0x135e6ee20> for process with PID=48062
2026-05-21 14:46:06.166260-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [webFrameID=8589934593, webPageID=8] WebFrameLoaderClient::dispatchDecidePolicyForNavigationAction: Got policyAction Use from async IPC
2026-05-21 14:46:06.166277-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Loading] WebContent[48061] 0x10f0e5080 - [pageID=8, frameID=8589934593] PolicyChecker::checkNavigationPolicy: continuing because this policyAction from dispatchDecidePolicyForNavigationAction is Use
2026-05-21 14:46:06.166284-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::stopAllLoaders: m_provisionalDocumentLoader=0, m_documentLoader=4564242432
2026-05-21 14:46:06.166289-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, isMainFrame=1] DocumentLoader::stopLoading
2026-05-21 14:46:06.166293-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::setProvisionalDocumentLoader: Setting provisional document loader to 4564267008 (was 0)
2026-05-21 14:46:06.166296-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::continueLoadAfterNavigationPolicy: Setting provisional document loader (m_provisionalDocumentLoader=4564267008)
2026-05-21 14:46:06.166300-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[48061]: [webPageID=8] WebPage::freezeLayerTree: Adding a reason to freeze layer tree (reason=1, new=1, old=0)
2026-05-21 14:46:06.166304-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::setPolicyDocumentLoader: Setting policy document loader to 0 (was 4564267008)
2026-05-21 14:46:06.166355-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::prepareForLoadStart: Starting frame load
2026-05-21 14:46:06.166431-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: ProgressTracker::progressStarted: frameID 8589934593, value 0.100000, tracked frames 1, originating frameID 8589934593, isMainLoad 1
2026-05-21 14:46:06.166497-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, isMainFrame=1] DocumentLoader::startLoadingMainResource: Starting load
2026-05-21 14:46:06.166538-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=20] ResourceLoader::willSendRequestInternal: calling completion handler
2026-05-21 14:46:06.166562-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=20 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-05-21 14:46:06.166594-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] 0x10f0540e0 - [resourceLoader=0x110000000, frameLoader=0x10f0dc640, frame=0x10f02b0c0, webPageID=8, frameID=8589934593, resourceID=20] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-05-21 14:46:06.166618-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=20] WebURLSchemeTaskProxy::startLoading
2026-05-21 14:46:06.166663-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] WebContent[48061] 0x10f2979c0 - GPUProcessConnection::didInitialize
2026-05-21 14:46:06.166806-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Loading] 0x10625ce18 - [pageProxyID=7, webPageID=8, PID=48061] WebPageProxy::didStartProvisionalLoadForFrame: frameID=8589934593, isMainFrame=1
2026-05-21 14:46:06.166829-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Loading] 0x1110f0100 - [PID=48061] WebProcessProxy::didStartProvisionalLoadForMainFrame:
2026-05-21 14:46:06.167777-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=20] WebURLSchemeTaskProxy::didReceiveData: Received data during response processing, queuing it.
2026-05-21 14:46:06.167784-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=20] WebURLSchemeTaskProxy::didComplete
2026-05-21 14:46:06.167920-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::setDocumentLoader: Setting document loader to 4564267008 (was 4564242432)
2026-05-21 14:46:06.167943-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, isMainFrame=1] DocumentLoader::detachFromFrame
2026-05-21 14:46:06.167951-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, isMainFrame=1] DocumentLoader::stopLoading
2026-05-21 14:46:06.167958-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::transitionToCommitted: Clearing provisional document loader (m_provisionalDocumentLoader=4564267008)
2026-05-21 14:46:06.167990-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8 frameID=8589934593 isMainFrame=1] FrameLoader::setProvisionalDocumentLoader: Setting provisional document loader to 0 (was 4564267008)
2026-05-21 14:46:06.168113-0500 0x1989e1   Error       0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoadStatistics] WebContent[48061] Unable to hide query parameters from script (missing data)
2026-05-21 14:46:06.168136-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Loading] 0x10625ce18 - [pageProxyID=7, webPageID=8, PID=48061] WebPageProxy::didNavigateWithNavigationDataShared:
2026-05-21 14:46:06.168169-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[48061]: [webPageID=8] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=128, new=1, old=1)
2026-05-21 14:46:06.168311-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[48061]: [webPageID=8] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=128, new=1, old=1)
2026-05-21 14:46:06.168385-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[48061]: [webPageID=8] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=32, new=1, old=1)
2026-05-21 14:46:06.168461-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Loading] 0x10625ce18 - [pageProxyID=7, webPageID=8, PID=48061] WebPageProxy::didCommitLoadForFrame: frameID=8589934593, isMainFrame=1
2026-05-21 14:46:06.169067-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <WKContentView: 0x10623d400; frame = (0 0; 0 0); opaque = NO; > force:N
2026-05-21 14:46:06.169159-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:46:06.169309-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x135dfe140> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:06.169327-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:46:06.169377-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x135dfe140> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:06.169391-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:<WKContentView: 0x10623d400> forSetDelegate:(nil) force:NO delayEndInputSession:NO
2026-05-21 14:46:06.169460-0500 0x19896a   Default     0x0                  48031  0    App: (Network) [com.apple.network:path] nw_path_evaluator_cancel [E13F03B6-2E81-4286-98CE-09460B61EB41] cancel
2026-05-21 14:46:06.170373-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient endRemoteTextInputSessionWithID:options:completion:]  Ending text input session. sessionID = 1518D47F-5C24-4350-B329-03052E47A082, options = <RTISessionOptions: 0x135dfc4a0; shouldResign = YES; animated = YES; offscreenDirection = 0; enhancedWindowingModeEnabled = NO
2026-05-21 14:46:06.170442-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _endSessionWithID:forServices:options:completion:]  End input session: 1518D47F-5C24-4350-B329-03052E47A082
2026-05-21 14:46:06.171518-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient endAllowingRemoteTextInput:completion:]  End allowing remote text input: 1518D47F-5C24-4350-B329-03052E47A082
2026-05-21 14:46:06.171571-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = NO)
2026-05-21 14:46:06.171738-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: (null), new: (null)
2026-05-21 14:46:06.172309-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 0 (automaticKeyboard: 1, reloadIdentifier: D053F324-ADCA-40B4-9B46-67046939051F)
2026-05-21 14:46:06.172338-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <WKContentView: 0x10623d400; frame = (0 0; 0 0); opaque = NO; >, automaticKeyboard: 1, force: 0
2026-05-21 14:46:06.172349-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, disableAutomaticKeyboardUI return empty
2026-05-21 14:46:06.172449-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:46:06.172577-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x135dfe940> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:06.172594-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:46:06.172662-0500 0x198935   Default     0x0                  48031  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x135dfe940> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:06.172679-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:(nil) forSetDelegate:<WKContentView: 0x10623d400> force:NO delayEndInputSession:NO
2026-05-21 14:46:06.173000-0500 0x19896a   Default     0x0                  48031  0    App: (Network) [com.apple.network:path] nw_path_evaluator_start [6B3A6CAE-DC4C-42A7-9AFB-8810E52C844E <NULL> generic, multipath service: handover, attribution: developer]
	path: satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown
2026-05-21 14:46:06.173302-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: (null), new: (null)
2026-05-21 14:46:06.176890-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginAllowingRemoteTextInput:]  Begin allowing remote text input: 1518D47F-5C24-4350-B329-03052E47A082
2026-05-21 14:46:06.176998-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = YES)
2026-05-21 14:46:06.178093-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x1061f4480>; (empty)> windowScene: <UIWindowScene: 0x105863950; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B; activationState: UISceneActivationStateForegroundActive>
2026-05-21 14:46:06.178223-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards prepareToMoveKeyboard:withIAV:isIAVRelevant:showing:notifyRemote:forScene:] position: {{0, 0}, {0, 0}} visible: 0; notifyRemote: 1; isMinimized: NO
2026-05-21 14:46:06.178255-0500 0x198935   Default     0x0                  48031  0    App: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] Show keyboard with visual mode windowed (0)
2026-05-21 14:46:06.178286-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Text input session suggestions changed. sessionID = 1518D47F-5C24-4350-B329-03052E47A082
2026-05-21 14:46:06.178344-0500 0x198935   Error       0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Can only set suggestions for an active session. sessionID = 1518D47F-5C24-4350-B329-03052E47A082
2026-05-21 14:46:06.179667-0500 0x19896a   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] All generators are not complete.
2026-05-21 14:46:06.179867-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::requestHideAndExitFullscreen(2906663760)
2026-05-21 14:46:06.179881-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] 0x10625ce18 - [pageProxyID=7, webPageID=8, PID=48061] WebPageProxy::makeViewBlankIfUnpaintedSinceLastLoadCommit: Making the view blank because of a JS prompt before the first paint for its page
2026-05-21 14:46:06.180441-0500 0x198973   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] All generators are not complete.
2026-05-21 14:46:06.182421-0500 0x198973   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] All generators are complete, dispatching to `completionBlockJustOnce`
2026-05-21 14:46:06.182590-0500 0x19896a   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] Assigning candidates of source type kbd to `containerToPush, for autocorrection flow only` - 1566AA56
2026-05-21 14:46:06.182666-0500 0x19896a   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] Preparing to push <_TUIKeyboardCandidateContainer: 0x135ec7d80> to candidate receiver, for request token: 1566AA56
2026-05-21 14:46:06.182704-0500 0x19896a   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] Performing delayed generation for token=1566AA56
2026-05-21 14:46:06.182716-0500 0x198973   Default     0x0                  48031  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] containerToPush has an autocorrection list.  pushing to candidate receiver with request token. 1566AA56.
2026-05-21 14:46:06.187583-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::requestHideAndExitFullscreen(2906663760)
2026-05-21 14:46:06.187597-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Process] 0x10625ce18 - [pageProxyID=7, webPageID=8, PID=48061] WebPageProxy::makeViewBlankIfUnpaintedSinceLastLoadCommit: Making the view blank because of a JS prompt before the first paint for its page
2026-05-21 14:46:06.188549-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:RemoteLayerTree] RemoteLayerTreeDrawingAreaProxy(10)::hideContentUntilPendingUpdate completed
2026-05-21 14:46:06.189542-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:RemoteLayerTree] RemoteLayerTreeDrawingAreaProxy(10) Unhiding layer tree
2026-05-21 14:46:06.189886-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=27] ResourceLoader::willSendRequestInternal: calling completion handler
2026-05-21 14:46:06.189915-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=27 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-05-21 14:46:06.189926-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] 0x10f0540e0 - [resourceLoader=0x110018800, frameLoader=0x10f0dc640, frame=0x10f02b0c0, webPageID=8, frameID=8589934593, resourceID=27] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-05-21 14:46:06.189933-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=27] WebURLSchemeTaskProxy::startLoading
2026-05-21 14:46:06.189995-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[48061]: [webPageID=8] WebPage::freezeLayerTree: Adding a reason to freeze layer tree (reason=128, new=129, old=1)
2026-05-21 14:46:06.190006-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=28] ResourceLoader::willSendRequestInternal: calling completion handler
2026-05-21 14:46:06.190011-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=28 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-05-21 14:46:06.190015-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] 0x10f0540e0 - [resourceLoader=0x110019000, frameLoader=0x10f0dc640, frame=0x10f02b0c0, webPageID=8, frameID=8589934593, resourceID=28] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-05-21 14:46:06.190019-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=28] WebURLSchemeTaskProxy::startLoading
2026-05-21 14:46:06.190147-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=20] WebURLSchemeTaskProxy::didComplete
2026-05-21 14:46:06.190158-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=20 SubResourceLoader::didFinishLoading
2026-05-21 14:46:06.194819-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginRemoteTextInputSessionWithID:options:documentTraits:initialDocumentState:]_block_invoke  Connection to service with mach name com.apple.rti-screencontinuity was invalidated. Attempting to create a new connection.
2026-05-21 14:46:06.194817-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=27] WebURLSchemeTaskProxy::didComplete
2026-05-21 14:46:06.194962-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=27 SubResourceLoader::didFinishLoading
2026-05-21 14:46:06.194988-0500 0x198935   Default     0x0                  48031  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x135e10280] activating connection: mach=true listener=false peer=false name=com.apple.rti-screencontinuity
2026-05-21 14:46:06.195044-0500 0x198935   Default     0x0                  48031  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x135e10280] failed to do a bootstrap look-up: xpc_error=[3: No such process]
2026-05-21 14:46:06.195052-0500 0x198935   Default     0x0                  48031  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x135e10280] invalidated after a failed init
2026-05-21 14:46:06.195073-0500 0x198973   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _configureConnection:withMachName:]_block_invoke_2  Client connection to service was invalidated: <NSXPCConnection: 0x1061159a0> connection to service named com.apple.rti-screencontinuity
2026-05-21 14:46:06.195082-0500 0x198935   Default     0x0                  48031  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _beginSessionWithID:forServices:force:]  Begin text input session. sessionID = 1518D47F-5C24-4350-B329-03052E47A082, options = <RTISessionOptions: 0x135ec4ea0; shouldResign = NO; animated = YES; offscreenDirection = 0; enhancedWindowingModeEnabled = NO
2026-05-21 14:46:06.195680-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:Network] WebContent[48061] [schemeHandler=3, webPageID=8, frameID=8589934593, taskID=28] WebURLSchemeTaskProxy::didComplete
2026-05-21 14:46:06.195690-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48061]: [pageID=8, frameID=8589934593, resourceID=28 SubResourceLoader::didFinishLoading
2026-05-21 14:46:06.195695-0500 0x1989e1   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[48061]: [webPageID=8] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=128, new=1, old=129)
2026-05-21 14:46:06.200125-0500 0x198935   Default     0x0                  48031  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x10636c000 (pageProxyID=7) -[WKWebView _updateVisibleContentRects:] - scroll view state is non-stable, bailing (shouldDeferGeometryUpdates 0, dynamicViewportUpdateMode 0, resetViewStateAfterTransactionID 2, sizeChangedSinceLastVisibleContentRectUpdate 0, [_scrollView isZoomBouncing] 0, currentlyAdjustingScrollViewInsetsForKeyboard 0)
