Timestamp                       Thread     Type        Activity             PID    TTL  
2026-05-21 14:15:30.374469-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/61E20446-F04C-4095-A5A5-5E3506867450/Library/Caches/com.barnabassoftware.pastoralcare.messaging/WebKit/AlternativeServices'
2026-05-21 14:15:30.374652-0500 0x185b52   Default     0x0                  36684  0    App: (Network) [com.apple.network:] networkd_settings_read_from_file_locked initialized networkd settings by reading plist directly
2026-05-21 14:15:30.374746-0500 0x185b67   Default     0x0                  36684  0    App: (ExtensionFoundation) [com.apple.extensionkit:launch] Launching process with config: bundleID: com.apple.WebKit.Networking instance ID: Optional([_EXExtensionInstanceIdentifier: 21FB7982-92B6-4A3D-8CBD-891A4BBCA0DC])
2026-05-21 14:15:30.374786-0500 0x185b52   Default     0x0                  36684  0    App: (Network) [com.apple.network:] networkd_settings_read_from_file_locked initialized networkd settings by reading plist directly
2026-05-21 14:15:30.375090-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/61E20446-F04C-4095-A5A5-5E3506867450/Library/Cookies'
2026-05-21 14:15:30.375298-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/61E20446-F04C-4095-A5A5-5E3506867450/Library/Caches/com.apple.WebKit.Networking'
2026-05-21 14:15:30.375370-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Bundle/Application/01DE679D-8AF5-43B4-8A46-DDB2B3925CCF/App.app'
2026-05-21 14:15:30.375458-0500 0x185b67   Error       0x0                  36684  0    App: (ExtensionFoundation) [com.apple.extensionkit:default] Failed to resolve host network app id to config: bundleID: com.apple.WebKit.Networking instance ID: Optional([_EXExtensionInstanceIdentifier: 21FB7982-92B6-4A3D-8CBD-891A4BBCA0DC])
2026-05-21 14:15:30.376713-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) 0x10f0d00c0 - [PID=0, throttler=0x10f064220] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2026-05-21 14:15:30.384928-0500 0x185b52   Activity    0x7fb996             36684  0    App: (TCC) TCCAccessRequest() IPC
2026-05-21 14:15:30.384971-0500 0x185b52   Default     0x7fb996             36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103d97980] activating connection: mach=true listener=false peer=false name=com.apple.tccd
2026-05-21 14:15:30.387753-0500 0x185b52   Default     0x7fb996             36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103d97980] invalidated after the last release of the connection object
2026-05-21 14:15:30.387791-0500 0x185b52   Activity    0x7fb997             36684  0    App: (TCC) TCCAccessRequest() IPC
2026-05-21 14:15:30.387825-0500 0x185b52   Default     0x7fb997             36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103d97980] activating connection: mach=true listener=false peer=false name=com.apple.tccd
2026-05-21 14:15:30.388936-0500 0x185b52   Default     0x7fb997             36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103d97980] invalidated after the last release of the connection object
2026-05-21 14:15:30.394404-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) 0x10f0e00e0 - [PID=0] WebProcessCache::updateCapacity: Cache is disabled because process swap on navigation is disabled
2026-05-21 14:15:30.398489-0500 0x185b52   Default     0x0                  36684  0    App: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-05-21 14:15:30.399092-0500 0x185b6e   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103d97980] activating connection: mach=true listener=false peer=false name=com.apple.webprivacyd
2026-05-21 14:15:30.399476-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] 0x103645468 - PageConfiguration::delaysWebProcessLaunchUntilFirstLoad() -> false because of associated processPool value
2026-05-21 14:15:30.399490-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] 0x103db8a08 - WebProcessPool::createWebPage: Not delaying WebProcess launch
2026-05-21 14:15:30.399507-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] 0x10f0f4100 - [PID=0] WebProcessProxy::constructor:
2026-05-21 14:15:30.400181-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Bundle/Application/01DE679D-8AF5-43B4-8A46-DDB2B3925CCF/App.app'
2026-05-21 14:15:30.400187-0500 0x185b6e   Default     0x0                  36684  0    App: (ExtensionFoundation) [com.apple.extensionkit:launch] Launching process with config: bundleID: com.apple.WebKit.WebContent instance ID: Optional([_EXExtensionInstanceIdentifier: 0D28A637-E01F-4FC1-B06A-20DE2A240B38])
2026-05-21 14:15:30.411095-0500 0x185b52   Default     0x0                  36684  0    App: (AVKit) [com.apple.avkit:AVKit] +[AVPictureInPicturePlatformAdapter isPictureInPictureSupported]_block_invoke isPictureInPictureSupported NO
2026-05-21 14:15:30.414485-0500 0x185b52   Default     0x0                  36684  0    App: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-05-21 14:15:30.414566-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103fc4a00] activating connection: mach=true listener=false peer=false name=com.apple.IOSurface.Remote
2026-05-21 14:15:30.414990-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/61E20446-F04C-4095-A5A5-5E3506867450/Library/WebKit/com.barnabassoftware.pastoralcare.messaging/WebsiteData/MediaKeys/v1'
2026-05-21 14:15:30.415014-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d0120 - [PID=0, throttler=0x10f0f4190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2026-05-21 14:15:30.415191-0500 0x185b6f   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103fc4b40] activating connection: mach=true listener=false peer=false name=com.apple.accessibility.mediaaccessibilityd
2026-05-21 14:15:30.417441-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Loading] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::constructor, site isolation enabled 0
2026-05-21 14:15:30.417509-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Media] PlaybackSessionManagerProxy::PlaybackSessionManagerProxy(2906663760)
2026-05-21 14:15:30.417522-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::VideoPresentationManagerProxy(2906663760)
2026-05-21 14:15:30.417862-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] 0x10f0f4100 - [PID=0] WebProcessProxy::addExistingWebPage: webPage=0x103e6ce18, pageProxyID=7, webPageID=8
2026-05-21 14:15:30.417903-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Storage] WebsiteDataStore::propagateSettingUpdates (0x103648ee8) sessionID=1, OptInCookiePartitioning enabled, setting ThirdPartyCookieBlockingMode::AllExceptPartitioned
2026-05-21 14:15:30.417917-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x10f0e00e0 - [PID=0] WebProcessCache::updateCapacity: Cache is disabled by client
2026-05-21 14:15:30.418213-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/61E20446-F04C-4095-A5A5-5E3506867450/Library/Caches/com.apple.WebKit.GPU'
2026-05-21 14:15:30.418385-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/61E20446-F04C-4095-A5A5-5E3506867450/tmp/com.apple.WebKit.GPU'
2026-05-21 14:15:30.418426-0500 0x185b52   Default     0x0                  36684  0    App: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-05-21 14:15:30.418444-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d0240 - [PID=0, throttler=0x10f12c270] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2026-05-21 14:15:30.418687-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:TextInteraction] Conforming to BrowserEngineKit text input protocol
2026-05-21 14:15:30.420795-0500 0x185b6f   Default     0x0                  36684  0    App: (ExtensionFoundation) [com.apple.extensionkit:launch] Launching process with config: bundleID: com.apple.WebKit.GPU instance ID: Optional([_EXExtensionInstanceIdentifier: 751D576F-B295-457B-AF7F-254EEFBE6A7D])
2026-05-21 14:15:30.424754-0500 0x185b52   Default     0x0                  36684  2    App: (UserNotifications) [com.apple.UserNotifications:Connections] [com.barnabassoftware.pastoralcare.messaging] Creating a user notification center
2026-05-21 14:15:30.429143-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Loading] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::loadRequest:
2026-05-21 14:15:30.429481-0500 0x185b52   Default     0x0                  36684  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Creating side-channel connection to com.apple.runningboard
2026-05-21 14:15:30.429499-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103fc5f40] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2026-05-21 14:15:30.429990-0500 0x185b52   Default     0x0                  36684  0    App: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 10145cfe00008f4c that resolved to: [app<com.barnabassoftware.pastoralcare.messaging((null))>:36684]
2026-05-21 14:15:30.430085-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::WebPageProxy::shouldForceForegroundPriorityForClientNavigation() returns 1 based on PageClient::canTakeForegroundAssertions()
2026-05-21 14:15:30.430101-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d02d0 - [PID=0, throttler=0x10f0f4190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Client navigation'
2026-05-21 14:15:30.430118-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Loading] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::loadRequestWithNavigationShared:
2026-05-21 14:15:30.430317-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f1480e0 - NavigationState is taking a process network assertion because a page load started
2026-05-21 14:15:30.430328-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] Taking network activity on WebProcess with PID 0
2026-05-21 14:15:30.430338-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d0300 - [PID=0, throttler=0x10f0f4190] ProcessThrottler::Activity::Activity: Starting background activity / 'Page Load'
2026-05-21 14:15:30.435604-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x10f0e8100 - ApplicationStateTracker::setIsInBackground: 0
2026-05-21 14:15:30.435624-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x10f0e8100 - ApplicationStateTracker: add observers for scene
2026-05-21 14:15:30.435646-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103e5d400 - WKApplicationStateTrackingView: View with page [0x103e6ce18, pageProxyID=7] was added to a window, _lastObservedStateWasBackground=0, isNowBackground=0
2026-05-21 14:15:30.451745-0500 0x185b6d   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133821900] activating connection: mach=true listener=false peer=false name=com.apple.fontservicesd
2026-05-21 14:15:30.456057-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::updateActivityState: view visibility state changed 0 -> 1
2026-05-21 14:15:30.459129-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] Activating connection to server: (null)
2026-05-21 14:15:30.459253-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] server remote target <BSXPCServiceConnectionProxy<BKSKeyboardServiceClientToServerIPC>: 0x103e7a140>
2026-05-21 14:15:30.459281-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.459657-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x103fdb420> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.459695-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.459825-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x103fdb420> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.460559-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.460724-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x103fdb4c0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.460750-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.460833-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x103fdb4c0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.462123-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:HardwareKeyboard] -[UIApplication GSKeyboardForHWLayout:senderID:forceRebuild:createIfNeeded:], New hardware layout is created with US layout and 0 standardType.
2026-05-21 14:15:30.462220-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.462393-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x103fdb540> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.462417-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.462553-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x103fdb540> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.462582-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::viewIsBecomingVisible:
2026-05-21 14:15:30.478810-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ScreenTime] Screen Time has updated to use the system shield for any blocked URL.
2026-05-21 14:15:30.478873-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x103e6ce18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::updateThrottleState: UIProcess is taking a foreground assertion because the view is visible
2026-05-21 14:15:30.478887-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d0390 - [PID=0, throttler=0x10f0f4190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'View is visible'
2026-05-21 14:15:30.478919-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:RemoteLayerTree] RemoteLayerTreeDrawingAreaProxy(10)::hideContentUntilPendingUpdate
2026-05-21 14:15:30.478957-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103fb0000 (pageProxyID=7) -[WKWebView _endLiveResize]
2026-05-21 14:15:30.480727-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x10363feb0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B) Scene updated orientation preferences: none -> ( Pu Ll Lr )
2026-05-21 14:15:30.488103-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window API is scene-level: YES
2026-05-21 14:15:30.488185-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] UIWindowScene: 0x10363feb0: Window became key in scene: UIWindow: 0x103dd0000; contextId: 0xBBAC094E: reason: UIWindowScene: 0x10363feb0: Window requested to become key in scene: 0x103dd0000
2026-05-21 14:15:30.488219-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 1; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x10363feb0; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x103dd0000; reason: UIWindowScene: 0x10363feb0: Window requested to become key in scene: 0x103dd0000
2026-05-21 14:15:30.488273-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Window did become application key: UIWindow: 0x103dd0000; contextId: 0xBBAC094E; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.barnabassoftware.pastoralcare.messaging-default
2026-05-21 14:15:30.488337-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x103e78000] Begin local event deferring requested for token: 0x103df4000; environments: 1; reason: UIWindowScene: 0x10363feb0: Begin event deferring in keyboardFocus for window: 0x103dd0000
2026-05-21 14:15:30.488972-0500 0x185b6d   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] BKSHIDEventDeliveryManager - connection activation
2026-05-21 14:15:30.490399-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 10; deactivation reasons: 3104 -> 2080; animating application lifecycle event: 1
2026-05-21 14:15:30.490422-0500 0x185b6d   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x103df63a0; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.barnabassoftware.pastoralcare.messaging-default; status: ancestor> was:target
2026-05-21 14:15:30.490650-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 2080 -> 6176; animating application lifecycle event: 1
2026-05-21 14:15:30.490692-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 11; deactivation reasons: 6176 -> 4128; animating application lifecycle event: 1
2026-05-21 14:15:30.490796-0500 0x185b52   Default     0x0                  36684  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneIntelligenceSupportSettings> on FBSSceneSettings
2026-05-21 14:15:30.491045-0500 0x185b68   Default     0x0                  36684  0    App: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] establishing connection to agent
2026-05-21 14:15:30.491365-0500 0x185b68   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:session] [0x133879400] Session created.
2026-05-21 14:15:30.491377-0500 0x185b68   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:session] [0x133879400] Session created from connection [0x133872a80]
2026-05-21 14:15:30.491405-0500 0x185b68   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133872a80] activating connection: mach=true listener=false peer=false name=com.apple.uiintelligencesupport.agent
2026-05-21 14:15:30.491513-0500 0x185b68   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:session] [0x133879400] Session activated
2026-05-21 14:15:30.491552-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x10363feb0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B)
2026-05-21 14:15:30.502045-0500 0x185b6d   Activity    0x7fb998             36684  0    App: (RunningBoardServices) didChangeInheritances
2026-05-21 14:15:30.504777-0500 0x185b68   Activity    0x7fb999             36684  0    App: (RunningBoardServices) didChangeInheritances
2026-05-21 14:15:30.512924-0500 0x185b52   Default     0x0                  36684  0    App: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:1 [6AF1ADB3-0CAD-410C-B1DE-D92D071B7436] (reporting strategy default)>
2026-05-21 14:15:30.512955-0500 0x185b52   Default     0x0                  36684  0    App: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:2 [6DE2C164-FA50-49E1-B1A2-0C72254520DF] (reporting strategy default)>
2026-05-21 14:15:30.512971-0500 0x185b52   Default     0x0                  36684  0    App: (Network) [com.apple.network:activity] Set activity <nw_activity 50:1 [6AF1ADB3-0CAD-410C-B1DE-D92D071B7436] (reporting strategy default)> as the global parent
2026-05-21 14:15:30.513000-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 1
2026-05-21 14:15:30.513055-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 1 and description: <_UIBackgroundTaskInfo: 0x103c94f00>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 64331 (elapsed = 1), _expireHandler: (null)
2026-05-21 14:15:30.513113-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x10363e3f0> (used by background task with identifier 1: <_UIBackgroundTaskInfo: 0x103c94f00>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 64331 (elapsed = 1))
2026-05-21 14:15:30.513143-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x10363e3f0> for task identifier: 1
2026-05-21 14:15:30.513294-0500 0x0        State       0x7fb992             36684  14   App: (5D2EB44C-B19F-33B2-80E2-49E58992F4C5) IOHIDManager State
{
    DispatchQueue = 0;
    RunLoop = 1;
    createOptions = 0;
    isOpen = 0;
    openOptions = 0;
}
2026-05-21 14:15:30.513347-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:ResourceLoadStatistics] StorageAccessPromptQuirkController::didUpdateCachedListData: Loaded 1 storage access prompt(s) quirks from WebPrivacy.
2026-05-21 14:15:30.513744-0500 0x185b52   Default     0x0                  36684  1    App: (GameController) [com.apple.gamecontroller:Session] Creating the shared game controller session...
2026-05-21 14:15:30.515733-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x103df65e0; process scope; status: target> was:none
2026-05-21 14:15:30.515765-0500 0x185b52   Activity    0x7fb99a             36684  0    App: (GameController) [GCDeviceSession] Activate
2026-05-21 14:15:30.516283-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x103e78000] Scene target of event deferring environments did update: scene: 0x10363feb0; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2026-05-21 14:15:30.516324-0500 0x185b52   Default     0x0                  36684  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x10363feb0; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.barnabassoftware.pastoralcare.messaging-default
2026-05-21 14:15:30.516458-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Touch: not found, path="/System/Library/EventTimingProfiles/Sim.Touch.plist"
2026-05-21 14:15:30.516495-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Pencil: not found, path="/System/Library/EventTimingProfiles/Sim.Pencil.plist"
2026-05-21 14:15:30.516768-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.barnabassoftware.pastoralcare.messaging-default  persistentID: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B
